{'formasi_id': '07cfc4b9-ff47-4682-9a5f-3fb9bf276314', 'ins_nm': 'Badan Narkotika Nasional', 'jp_nama': 'PPPK Tenaga Kesehatan', 'formasi_nm': 'KHUSUS', 'jabatan_nm': 'PERAWAT TERAMPIL', 'lokasi_nm': 'BADAN NARKOTIKA NASIONAL | BNNP JATIM | BNNK SIDOARJO | KLINIK PRATAMA BNNK SIDOARJO', 'jumlah_formasi': 1, 'disable': 0, 'gaji_min': '7400000', 'gaji_max': '8000000', 'jumlah_ms': 0}
{'formasi_id': '49241ae7-7fe9-4e2a-b1d7-91749b166511', 'ins_nm': 'Pemerintah Kota Tangerang', 'jp_nama': 'PPPK Tenaga Kesehatan', 'formasi_nm': 'KHUSUS', 'jabatan_nm': 'PERAWAT TERAMPIL', 'lokasi_nm': 'Pemerintah Kota Tangerang | Dinas Kesehatan | UPT Puskesmas Panunggangan', 'jumlah_formasi': 3, 'disable': 0, 'gaji_min': '2858800', 'gaji_max': '6458800', 'jumlah_ms': 0}
{'formasi_id': '4de6d555-e63c-4ea9-9770-337323e55c2b', 'ins_nm': 'Pemerintah Kota Tangerang', 'jp_nama': 'PPPK Tenaga Kesehatan', 'formasi_nm': 'KHUSUS', 'jabatan_nm': 'PERAWAT TERAMPIL', 'lokasi_nm': 'Pemerintah Kota Tangerang | Dinas Kesehatan | UPT Rumah Sakit Umum Daerah', 'jumlah_formasi': 167, 'disable': 0, 'gaji_min': '2858800', 'gaji_max': '6458800', 'jumlah_ms': 0}
{'formasi_id': '4dfb4c67-9bd5-4ba2-9dc8-27afea9867b5', 'ins_nm': 'Pemerintah Kota Tangerang', 'jp_nama': 'PPPK Tenaga Kesehatan', 'formasi_nm': 'KHUSUS', 'jabatan_nm': 'PERAWAT TERAMPIL', 'lokasi_nm': 'Pemerintah Kota Tangerang | Dinas Kesehatan | UPT Puskesmas Sukasari', 'jumlah_formasi': 4, 'disable': 0, 'gaji_min': '2858800', 'gaji_max': '6458800', 'jumlah_ms': 0}
{'formasi_id': '51d43eb6-f48c-44e8-817c-6515b130fec9', 'ins_nm': 'Pemerintah Kota Tangerang', 'jp_nama': 'PPPK Tenaga Kesehatan', 'formasi_nm': 'KHUSUS', 'jabatan_nm': 'PERAWAT TERAMPIL', 'lokasi_nm': 'Pemerintah Kota Tangerang | Dinas Kesehatan | UPT Puskesmas Tanah Tinggi', 'jumlah_formasi': 1, 'disable': 0, 'gaji_min': '2858800', 'gaji_max': '6458800', 'jumlah_ms': 0}
{'formasi_id': '57393036-ef0b-41d7-8ae6-c6e091c21061', 'ins_nm': 'Pemerintah Kota Tangerang', 'jp_nama': 'PPPK Tenaga Kesehatan', 'formasi_nm': 'KHUSUS', 'jabatan_nm': 'PERAWAT TERAMPIL', 'lokasi_nm': 'Pemerintah Kota Tangerang | Dinas Kesehatan | UPT Puskesmas Gebang Raya', 'jumlah_formasi': 1, 'disable': 0, 'gaji_min': '2858800', 'gaji_max': '6458800', 'jumlah_ms': 0}
{'formasi_id': '7110a176-fe28-4192-a7db-dad7fd07d366', 'ins_nm': 'Pemerintah Kota Tangerang', 'jp_nama': 'PPPK Tenaga Kesehatan', 'formasi_nm': 'KHUSUS', 'jabatan_nm': 'PERAWAT TERAMPIL', 'lokasi_nm': 'Pemerintah Kota Tangerang | Dinas Kesehatan | UPT Puskesmas Pasar Baru', 'jumlah_formasi': 1, 'disable': 0, 'gaji_min': '1800000', 'gaji_max': '3600000', 'jumlah_ms': 0}
{'formasi_id': '8489ba2a-787b-4acc-9918-e6798df7b28e', 'ins_nm': 'Pemerintah Kota Tangerang', 'jp_nama': 'PPPK Tenaga Kesehatan', 'formasi_nm': 'KHUSUS', 'jabatan_nm': 'PERAWAT TERAMPIL', 'lokasi_nm': 'Pemerintah Kota Tangerang | Dinas Kesehatan | UPT Puskesmas Poris Gaga Lama', 'jumlah_formasi': 1, 'disable': 0, 'gaji_min': '2858800', 'gaji_max': '6458800', 'jumlah_ms': 0}
{'formasi_id': '9fcc1501-1cb8-4812-8d1d-1503b650a0df', 'ins_nm': 'Pemerintah Kota Tangerang', 'jp_nama': 'PPPK Tenaga Kesehatan', 'formasi_nm': 'KHUSUS', 'jabatan_nm': 'PERAWAT TERAMPIL', 'lokasi_nm': 'Pemerintah Kota Tangerang | Dinas Kesehatan | UPT Puskesmas Kedaung Wetan', 'jumlah_formasi': 2, 'disable': 0, 'gaji_min': '2858800', 'gaji_max': '6458800', 'jumlah_ms': 0}
{'formasi_id': 'a57da2b4-4cf6-48f3-99c3-22de217471f9', 'ins_nm': 'Pemerintah Kota Tangerang', 'jp_nama': 'PPPK Tenaga Kesehatan', 'formasi_nm': 'KHUSUS', 'jabatan_nm': 'PERAWAT TERAMPIL', 'lokasi_nm': 'Pemerintah Kota Tangerang | Dinas Kesehatan | UPT Puskesmas Paninggilan', 'jumlah_formasi': 3, 'disable': 0, 'gaji_min': '2858800', 'gaji_max': '6458800', 'jumlah_ms': 0}
{'formasi_id': 'ab841a85-3388-453d-8475-856b6a8a8b3d', 'ins_nm': 'Pemerintah Kota Tangerang', 'jp_nama': 'PPPK Tenaga Kesehatan', 'formasi_nm': 'KHUSUS', 'jabatan_nm': 'PERAWAT TERAMPIL', 'lokasi_nm': 'Pemerintah Kota Tangerang | Dinas Kesehatan | UPT Puskesmas Cipadu', 'jumlah_formasi': 4, 'disable': 0, 'gaji_min': '2858800', 'gaji_max': '6458800', 'jumlah_ms': 0}
{'formasi_id': 'aea70a3e-0702-46e3-8de6-97227ded7a9f', 'ins_nm': 'Pemerintah Kota Tangerang', 'jp_nama': 'PPPK Tenaga Kesehatan', 'formasi_nm': 'KHUSUS', 'jabatan_nm': 'PERAWAT TERAMPIL', 'lokasi_nm': 'Pemerintah Kota Tangerang | Dinas Kesehatan | UPT Puskesmas Manis Jaya', 'jumlah_formasi': 3, 'disable': 0, 'gaji_min': '2858800', 'gaji_max': '6458800', 'jumlah_ms': 0}
{'formasi_id': 'b67977bc-974f-40f5-921b-8aebbdba341b', 'ins_nm': 'Pemerintah Kota Tangerang', 'jp_nama': 'PPPK Tenaga Kesehatan', 'formasi_nm': 'KHUSUS', 'jabatan_nm': 'PERAWAT TERAMPIL', 'lokasi_nm': 'Pemerintah Kota Tangerang | Dinas Kesehatan | UPT Puskesmas Jurumudi Baru', 'jumlah_formasi': 1, 'disable': 0, 'gaji_min': '2858800', 'gaji_max': '6458800', 'jumlah_ms': 0}
{'formasi_id': 'b87db9eb-e743-4afe-ab91-d7077162de55', 'ins_nm': 'Pemerintah Kota Tangerang', 'jp_nama': 'PPPK Tenaga Kesehatan', 'formasi_nm': 'KHUSUS', 'jabatan_nm': 'PERAWAT TERAMPIL', 'lokasi_nm': 'Pemerintah Kota Tangerang | Dinas Kesehatan | UPT Puskesmas Sangiang', 'jumlah_formasi': 1, 'disable': 0, 'gaji_min': '2858800', 'gaji_max': '6458800', 'jumlah_ms': 0}
{'formasi_id': 'b90900d3-29c4-40e2-a9fd-c78bc132a8f5', 'ins_nm': 'Pemerintah Kota Tangerang', 'jp_nama': 'PPPK Tenaga Kesehatan', 'formasi_nm': 'KHUSUS', 'jabatan_nm': 'PERAWAT TERAMPIL', 'lokasi_nm': 'Pemerintah Kota Tangerang | Dinas Kesehatan | UPT Puskesmas Ketapang', 'jumlah_formasi': 3, 'disable': 0, 'gaji_min': '2858800', 'gaji_max': '6458800', 'jumlah_ms': 0}
{'formasi_id': 'bfe3e79a-815f-4d06-a3b7-1cdc427cf95f', 'ins_nm': 'Pemerintah Kota Tangerang', 'jp_nama': 'PPPK Tenaga Kesehatan', 'formasi_nm': 'KHUSUS', 'jabatan_nm': 'PERAWAT TERAMPIL', 'lokasi_nm': 'Pemerintah Kota Tangerang | Dinas Kesehatan | UPT Puskesmas Batusari', 'jumlah_formasi': 2, 'disable': 0, 'gaji_min': '2858800', 'gaji_max': '6458800', 'jumlah_ms': 0}
{'formasi_id': 'ce8b6ae4-d9ee-43aa-b909-f9fb7d0b80c4', 'ins_nm': 'Pemerintah Kota Tangerang', 'jp_nama': 'PPPK Tenaga Kesehatan', 'formasi_nm': 'KHUSUS', 'jabatan_nm': 'PERAWAT TERAMPIL', 'lokasi_nm': 'Pemerintah Kota Tangerang | Dinas Kesehatan | UPT Puskesmas Jatiuwung', 'jumlah_formasi': 2, 'disable': 0, 'gaji_min': '2858800', 'gaji_max': '6458800', 'jumlah_ms': 0}
{'formasi_id': 'd12deca7-cfe7-4e1b-855a-995a96ec1ac4', 'ins_nm': 'Pemerintah Kota Tangerang', 'jp_nama': 'PPPK Tenaga Kesehatan', 'formasi_nm': 'KHUSUS', 'jabatan_nm': 'PERAWAT TERAMPIL', 'lokasi_nm': 'Pemerintah Kota Tangerang | Dinas Kesehatan | UPT Puskesmas Pabuaran Tumpeng', 'jumlah_formasi': 1, 'disable': 0, 'gaji_min': '2858800', 'gaji_max': '6458800', 'jumlah_ms': 0}
{'formasi_id': 'd27cff3b-fda3-4831-b685-3c57891a3f7a', 'ins_nm': 'Pemerintah Kota Tangerang', 'jp_nama': 'PPPK Tenaga Kesehatan', 'formasi_nm': 'KHUSUS', 'jabatan_nm': 'PERAWAT TERAMPIL', 'lokasi_nm': 'Pemerintah Kota Tangerang | Dinas Kesehatan | UPT Laboratorium Kesehatan Daerah', 'jumlah_formasi': 1, 'disable': 0, 'gaji_min': '2858800', 'gaji_max': '6458800', 'jumlah_ms': 0}
{'formasi_id': 'd5814501-afb2-40e5-b018-6557b506996b', 'ins_nm': 'Pemerintah Kota Tangerang', 'jp_nama': 'PPPK Tenaga Kesehatan', 'formasi_nm': 'KHUSUS', 'jabatan_nm': 'PERAWAT TERAMPIL', 'lokasi_nm': 'Pemerintah Kota Tangerang | Dinas Kesehatan | UPT Puskesmas Ciledug', 'jumlah_formasi': 3, 'disable': 0, 'gaji_min': '2858800', 'gaji_max': '6458800', 'jumlah_ms': 0}
{'formasi_id': 'da33d75a-aafb-490c-a9f4-674983b68441', 'ins_nm': 'Pemerintah Kota Tangerang', 'jp_nama': 'PPPK Tenaga Kesehatan', 'formasi_nm': 'KHUSUS', 'jabatan_nm': 'PERAWAT TERAMPIL', 'lokasi_nm': 'Pemerintah Kota Tangerang | Dinas Kesehatan | UPT Puskesmas Cipondoh', 'jumlah_formasi': 2, 'disable': 0, 'gaji_min': '2858800', 'gaji_max': '3695278', 'jumlah_ms': 0}
{'formasi_id': 'e1fbdd72-d815-4dc1-b275-88fbef02b2e3', 'ins_nm': 'Pemerintah Kota Tangerang', 'jp_nama': 'PPPK Tenaga Kesehatan', 'formasi_nm': 'KHUSUS', 'jabatan_nm': 'PERAWAT TERAMPIL', 'lokasi_nm': 'Pemerintah Kota Tangerang | Dinas Kesehatan | UPT Puskesmas Neglasari', 'jumlah_formasi': 2, 'disable': 0, 'gaji_min': '2858800', 'gaji_max': '6458800', 'jumlah_ms': 0}
{'formasi_id': 'e28f2be7-9623-4481-802f-adde50daf758', 'ins_nm': 'Pemerintah Kota Tangerang', 'jp_nama': 'PPPK Tenaga Kesehatan', 'formasi_nm': 'KHUSUS', 'jabatan_nm': 'PERAWAT TERAMPIL', 'lokasi_nm': 'Pemerintah Kota Tangerang | Dinas Kesehatan | UPT Puskesmas Kunciran', 'jumlah_formasi': 1, 'disable': 0, 'gaji_min': '2858800', 'gaji_max': '6458800', 'jumlah_ms': 0}
{'formasi_id': 'e555f754-ec7e-489c-84d4-ed978a969d08', 'ins_nm': 'Pemerintah Kota Tangerang', 'jp_nama': 'PPPK Tenaga Kesehatan', 'formasi_nm': 'KHUSUS', 'jabatan_nm': 'PERAWAT TERAMPIL', 'lokasi_nm': 'Pemerintah Kota Tangerang | Dinas Kesehatan | UPT Puskesmas Karawaci Baru', 'jumlah_formasi': 4, 'disable': 0, 'gaji_min': '2858800', 'gaji_max': '6458800', 'jumlah_ms': 0}
{'formasi_id': 'ed2a1a21-cc10-43de-b1df-c243a4e095fd', 'ins_nm': 'Pemerintah Kota Tangerang', 'jp_nama': 'PPPK Tenaga Kesehatan', 'formasi_nm': 'KHUSUS', 'jabatan_nm': 'PERAWAT TERAMPIL', 'lokasi_nm': 'Pemerintah Kota Tangerang | Dinas Kesehatan | UPT Puskesmas Batuceper', 'jumlah_formasi': 1, 'disable': 0, 'gaji_min': '2858800', 'gaji_max': '6458800', 'jumlah_ms': 0}
{'formasi_id': '07dec830-d397-4a4b-9271-e11cfe28fef3', 'ins_nm': 'Pemerintah Kota Tangerang', 'jp_nama': 'PPPK Tenaga Kesehatan', 'formasi_nm': 'KHUSUS', 'jabatan_nm': 'TENAGA PROMOSI KESEHATAN DAN ILMU PERILAKU TERAMPIL', 'lokasi_nm': 'Pemerintah Kota Tangerang | Dinas Kesehatan | UPT Puskesmas Batuceper', 'jumlah_formasi': 1, 'disable': 0, 'gaji_min': '2858800', 'gaji_max': '3891490', 'jumlah_ms': 0}
{'formasi_id': '1a566149-b470-484b-a8d6-7a1c7ede88ba', 'ins_nm': 'Pemerintah Kota Tangerang Selatan', 'jp_nama': 'PPPK Tenaga Kesehatan', 'formasi_nm': 'KHUSUS', 'jabatan_nm': 'PERAWAT TERAMPIL', 'lokasi_nm': 'PEMERINTAH KOTA TANGERANG SELATAN | DINAS KESEHATAN | RUMAH SAKIT UMUM | KELOMPOK JABATAN FUNGSIONAL-RSU', 'jumlah_formasi': 2, 'disable': 0, 'gaji_min': '2858800', 'gaji_max': '3309773', 'jumlah_ms': 0}
{'formasi_id': '34c0c339-58ea-4bfc-8731-8ceb6cce270b', 'ins_nm': 'Pemerintah Kota Tangerang Selatan', 'jp_nama': 'PPPK Tenaga Kesehatan', 'formasi_nm': 'KHUSUS', 'jabatan_nm': 'PERAWAT TERAMPIL', 'lokasi_nm': 'PEMERINTAH KOTA TANGERANG SELATAN | DINAS KESEHATAN | UPTD PUSKESMAS CIPUTAT TIMUR', 'jumlah_formasi': 1, 'disable': 0, 'gaji_min': '2858800', 'gaji_max': '3309773', 'jumlah_ms': 0}
{'formasi_id': '43edae56-bc16-424f-9bb5-373c8b28a90a', 'ins_nm': 'Pemerintah Kota Tangerang Selatan', 'jp_nama': 'PPPK Tenaga Kesehatan', 'formasi_nm': 'KHUSUS', 'jabatan_nm': 'PERAWAT TERAMPIL', 'lokasi_nm': 'PEMERINTAH KOTA TANGERANG SELATAN | DINAS KESEHATAN | UPTD PUSKESMAS JURANG MANGU', 'jumlah_formasi': 1, 'disable': 0, 'gaji_min': '2858800', 'gaji_max': '3309773', 'jumlah_ms': 0}
{'formasi_id': 'e9c231e0-aee6-48fe-bea3-ab95c61747d0', 'ins_nm': 'Pemerintah Kota Tangerang Selatan', 'jp_nama': 'PPPK Tenaga Kesehatan', 'formasi_nm': 'KHUSUS', 'jabatan_nm': 'PERAWAT TERAMPIL', 'lokasi_nm': 'PEMERINTAH KOTA TANGERANG SELATAN | DINAS KESEHATAN | RUMAH SAKIT UMUM DAERAH  SERPONG UTARA | JABATAN FUNGSIONAL-RSUD SERUT', 'jumlah_formasi': 1, 'disable': 0, 'gaji_min': '2858800', 'gaji_max': '3309773', 'jumlah_ms': 0}
{'formasi_id': '323411ed-f8bc-4a24-b445-7d0429ab2593', 'ins_nm': 'Pemerintah Kota Tangerang Selatan', 'jp_nama': 'PPPK Tenaga Kesehatan', 'formasi_nm': 'KHUSUS', 'jabatan_nm': 'TENAGA PROMOSI KESEHATAN DAN ILMU PERILAKU TERAMPIL', 'lokasi_nm': 'PEMERINTAH KOTA TANGERANG SELATAN | DINAS KESEHATAN | RUMAH SAKIT UMUM | KELOMPOK JABATAN FUNGSIONAL-RSU', 'jumlah_formasi': 2, 'disable': 0, 'gaji_min': '2858800', 'gaji_max': '3309773', 'jumlah_ms': 0}
{'formasi_id': '21b2da44-8204-475d-aa65-77175adaa618', 'ins_nm': 'Pemerintah Kota Tanjungbalai', 'jp_nama': 'PPPK Tenaga Kesehatan', 'formasi_nm': 'KHUSUS', 'jabatan_nm': 'PERAWAT TERAMPIL', 'lokasi_nm': 'Pemerintah Kota Tanjungbalai | Dinas Kesehatan | Puskesmas  Teluk Nibung', 'jumlah_formasi': 2, 'disable': 0, 'gaji_min': '1900000', 'gaji_max': '6000000', 'jumlah_ms': 0}
{'formasi_id': '3292f31a-f711-4725-821c-d5b9568a87d3', 'ins_nm': 'Pemerintah Kota Tanjungbalai', 'jp_nama': 'PPPK Tenaga Kesehatan', 'formasi_nm': 'KHUSUS', 'jabatan_nm': 'PERAWAT TERAMPIL', 'lokasi_nm': 'Pemerintah Kota Tanjungbalai | Dinas Kesehatan | Puskesmas  Mayor Umar Damanik', 'jumlah_formasi': 2, 'disable': 0, 'gaji_min': '1900000', 'gaji_max': '6000000', 'jumlah_ms': 0}
{'formasi_id': '412ac424-e344-42fd-8578-c3c3624348f9', 'ins_nm': 'Pemerintah Kota Tanjungbalai', 'jp_nama': 'PPPK Tenaga Kesehatan', 'formasi_nm': 'KHUSUS', 'jabatan_nm': 'PERAWAT TERAMPIL', 'lokasi_nm': 'Pemerintah Kota Tanjungbalai | Dinas Kesehatan | UPTD Rumah Sakit Umum Daerah', 'jumlah_formasi': 10, 'disable': 0, 'gaji_min': '1900000', 'gaji_max': '6000000', 'jumlah_ms': 0}
{'formasi_id': '47032cc3-34e0-4cba-aeab-07ee79183875', 'ins_nm': 'Pemerintah Kota Tanjungbalai', 'jp_nama': 'PPPK Tenaga Kesehatan', 'formasi_nm': 'KHUSUS', 'jabatan_nm': 'PERAWAT TERAMPIL', 'lokasi_nm': 'Pemerintah Kota Tanjungbalai | Dinas Kesehatan | Puskesmas  Sei Tualang Raso', 'jumlah_formasi': 2, 'disable': 0, 'gaji_min': '1900000', 'gaji_max': '6000000', 'jumlah_ms': 0}
{'formasi_id': '582c1d6b-68b1-4f73-8548-57d66d1614aa', 'ins_nm': 'Pemerintah Kota Tanjungbalai', 'jp_nama': 'PPPK Tenaga Kesehatan', 'formasi_nm': 'KHUSUS', 'jabatan_nm': 'PERAWAT TERAMPIL', 'lokasi_nm': 'Pemerintah Kota Tanjungbalai | Dinas Kesehatan | Puskesmas Rawat Inap Sipori-Pori', 'jumlah_formasi': 2, 'disable': 0, 'gaji_min': '1900000', 'gaji_max': '6000000', 'jumlah_ms': 0}
{'formasi_id': '9ba2b89f-807f-47de-8044-2e73f8c285d9', 'ins_nm': 'Pemerintah Kota Tanjungbalai', 'jp_nama': 'PPPK Tenaga Kesehatan', 'formasi_nm': 'KHUSUS', 'jabatan_nm': 'PERAWAT TERAMPIL', 'lokasi_nm': 'Pemerintah Kota Tanjungbalai | Dinas Kesehatan | Puskesmas  Kampung Persatuan', 'jumlah_formasi': 2, 'disable': 0, 'gaji_min': '1900000', 'gaji_max': '6000000', 'jumlah_ms': 0}
{'formasi_id': 'd26efde6-db29-4555-b7df-9c21b41c6949', 'ins_nm': 'Pemerintah Kota Tanjungbalai', 'jp_nama': 'PPPK Tenaga Kesehatan', 'formasi_nm': 'KHUSUS', 'jabatan_nm': 'PERAWAT TERAMPIL', 'lokasi_nm': 'Pemerintah Kota Tanjungbalai | Dinas Kesehatan | Puskesmas Semula Jadi', 'jumlah_formasi': 2, 'disable': 0, 'gaji_min': '1900000', 'gaji_max': '6000000', 'jumlah_ms': 0}
{'formasi_id': 'dcd6c77c-d732-41dd-8414-16e19ba95edf', 'ins_nm': 'Pemerintah Kota Tanjungbalai', 'jp_nama': 'PPPK Tenaga Kesehatan', 'formasi_nm': 'KHUSUS', 'jabatan_nm': 'PERAWAT TERAMPIL', 'lokasi_nm': 'Pemerintah Kota Tanjungbalai | Dinas Kesehatan | Puskesmas  Kampung Baru', 'jumlah_formasi': 1, 'disable': 0, 'gaji_min': '1900000', 'gaji_max': '6000000', 'jumlah_ms': 0}
{'formasi_id': 'fbe03f5d-73cc-4589-a75e-c06d4e049cbd', 'ins_nm': 'Pemerintah Kota Tanjungpinang', 'jp_nama': 'PPPK Tenaga Kesehatan', 'formasi_nm': 'KHUSUS', 'jabatan_nm': 'PERAWAT TERAMPIL', 'lokasi_nm': 'PEMERINTAH KOTA TANJUNGPINANG | RUMAH SAKIT UMUM DAERAH', 'jumlah_formasi': 2, 'disable': 0, 'gaji_min': '2858800', 'gaji_max': '3798800', 'jumlah_ms': 0}
{'formasi_id': '43b8077a-33b9-4f0e-819a-d2fa2d6debda', 'ins_nm': 'Pemerintah Kota Tanjungpinang', 'jp_nama': 'PPPK Tenaga Kesehatan', 'formasi_nm': 'KHUSUS', 'jabatan_nm': 'TENAGA PROMOSI KESEHATAN DAN ILMU PERILAKU TERAMPIL', 'lokasi_nm': 'PEMERINTAH KOTA TANJUNGPINANG | DINAS KESEHATAN, PENGENDALIAN PENDUDUK DAN KELUARGA BERENCANA', 'jumlah_formasi': 1, 'disable': 0, 'gaji_min': '2858800', 'gaji_max': '3558800', 'jumlah_ms': 0}
{'formasi_id': '649e2670-b85c-439d-95d2-9941060a4f94', 'ins_nm': 'Pemerintah Kota Tanjungpinang', 'jp_nama': 'PPPK Tenaga Kesehatan', 'formasi_nm': 'KHUSUS', 'jabatan_nm': 'TENAGA PROMOSI KESEHATAN DAN ILMU PERILAKU TERAMPIL', 'lokasi_nm': 'PEMERINTAH KOTA TANJUNGPINANG | DINAS KESEHATAN, PENGENDALIAN PENDUDUK DAN KELUARGA BERENCANA | UPTD PUSKESMAS BATU 10', 'jumlah_formasi': 1, 'disable': 0, 'gaji_min': '2858800', 'gaji_max': '3558800', 'jumlah_ms': 0}
{'formasi_id': 'f17cba1a-f3f6-456d-8ec3-1f361358731a', 'ins_nm': 'Pemerintah Kota Tanjungpinang', 'jp_nama': 'PPPK Tenaga Kesehatan', 'formasi_nm': 'KHUSUS', 'jabatan_nm': 'TENAGA PROMOSI KESEHATAN DAN ILMU PERILAKU TERAMPIL', 'lokasi_nm': 'PEMERINTAH KOTA TANJUNGPINANG | DINAS KESEHATAN, PENGENDALIAN PENDUDUK DAN KELUARGA BERENCANA | UPTD PUSKESMAS TANJUNG UNGGAT', 'jumlah_formasi': 1, 'disable': 0, 'gaji_min': '2858800', 'gaji_max': '3558800', 'jumlah_ms': 0}
{'formasi_id': '1e4f6c0a-7652-4990-bc28-c629e8182e51', 'ins_nm': 'Pemerintah Kota Tarakan', 'jp_nama': 'PPPK Tenaga Kesehatan', 'formasi_nm': 'KHUSUS', 'jabatan_nm': 'PERAWAT TERAMPIL', 'lokasi_nm': 'PEMERINTAH KOTA TARAKAN | DINAS KESEHATAN | PUSKESMAS MAMBURUNGAN', 'jumlah_formasi': 1, 'disable': 0, 'gaji_min': '3100000', 'gaji_max': '3500000', 'jumlah_ms': 0}
{'formasi_id': 'e449bb46-1598-4359-af61-189f01a5eba5', 'ins_nm': 'Pemerintah Kota Tasikmalaya', 'jp_nama': 'PPPK Tenaga Kesehatan', 'formasi_nm': 'KHUSUS', 'jabatan_nm': 'PERAWAT TERAMPIL', 'lokasi_nm': 'KOTA TASIKMALAYA | DINAS KESEHATAN | UPTD PUSKESMAS TAMANSARI', 'jumlah_formasi': 1, 'disable': 1, 'gaji_min': '3098800', 'gaji_max': '4339419', 'jumlah_ms': 0}
{'formasi_id': 'ebf36de8-15f1-40dc-96bb-59b31277e119', 'ins_nm': 'Pemerintah Kota Tebing Tinggi', 'jp_nama': 'PPPK Tenaga Kesehatan', 'formasi_nm': 'KHUSUS', 'jabatan_nm': 'PERAWAT TERAMPIL', 'lokasi_nm': 'Pemerintah Kota Tebing Tinggi | RSUD Dr. H. Kumpulan Pane | Wakil Direktur Pelayanan | Bidang Keperawatan | Seksi Sumber Daya Manusia Pelayanan Keperawatan', 'jumlah_formasi': 22, 'disable': 0, 'gaji_min': '2858800', 'gaji_max': '4551800', 'jumlah_ms': 0}
{'formasi_id': '002f3340-1cc3-4dcf-a95e-ef305b223d33', 'ins_nm': 'Pemerintah Kota Tegal', 'jp_nama': 'PPPK Tenaga Kesehatan', 'formasi_nm': 'KHUSUS', 'jabatan_nm': 'PERAWAT TERAMPIL', 'lokasi_nm': 'Pemerintah Kota Tegal | Rumah Sakit Umum Daerah Kardinah | Wakil Direktur Pelayanan RSUD Kardinah | Bidang Keperawatan RSUD Kardinah', 'jumlah_formasi': 86, 'disable': 0, 'gaji_min': '2931250', 'gaji_max': '4407600', 'jumlah_ms': 0}
{'formasi_id': '0f7f45cd-f8b2-4451-b4ea-14255117b0f6', 'ins_nm': 'Pemerintah Kota Tegal', 'jp_nama': 'PPPK Tenaga Kesehatan', 'formasi_nm': 'KHUSUS', 'jabatan_nm': 'PERAWAT TERAMPIL', 'lokasi_nm': 'Pemerintah Kota Tegal | Dinas Kesehatan | UPTD Klinik Paru MAsyarakat Dinas Kesehatan', 'jumlah_formasi': 1, 'disable': 0, 'gaji_min': '2931250', 'gaji_max': '4407600', 'jumlah_ms': 0}
{'formasi_id': '282b32b2-ceea-455f-a2b1-da7a64db4357', 'ins_nm': 'Pemerintah Kota Tegal', 'jp_nama': 'PPPK Tenaga Kesehatan', 'formasi_nm': 'KHUSUS', 'jabatan_nm': 'PERAWAT TERAMPIL', 'lokasi_nm': 'Pemerintah Kota Tegal | Dinas Kesehatan | UPTD Puskesmas Slerok Dinas Kesehatan', 'jumlah_formasi': 1, 'disable': 0, 'gaji_min': '2931250', 'gaji_max': '3907600', 'jumlah_ms': 0}
{'formasi_id': '379f232c-1d4f-4c51-9dfe-01fd24de2027', 'ins_nm': 'Pemerintah Kota Tegal', 'jp_nama': 'PPPK Tenaga Kesehatan', 'formasi_nm': 'KHUSUS', 'jabatan_nm': 'PERAWAT TERAMPIL', 'lokasi_nm': 'Pemerintah Kota Tegal | Dinas Kesehatan | UPTD Puskesmas Kaligangsa Dinkes', 'jumlah_formasi': 1, 'disable': 0, 'gaji_min': '2931250', 'gaji_max': '3907600', 'jumlah_ms': 0}
{'formasi_id': 'd026811a-d40b-4b81-ab71-ac1af57e8225', 'ins_nm': 'Pemerintah Kota Tegal', 'jp_nama': 'PPPK Tenaga Kesehatan', 'formasi_nm': 'KHUSUS', 'jabatan_nm': 'PERAWAT TERAMPIL', 'lokasi_nm': 'Pemerintah Kota Tegal | Dinas Kesehatan | UPTD Puskesmas Kec. Tegal Barat Dinkes', 'jumlah_formasi': 1, 'disable': 0, 'gaji_min': '2931250', 'gaji_max': '4407600', 'jumlah_ms': 0}
{'formasi_id': '0ca9fce4-2699-428a-af38-7b6978b133e0', 'ins_nm': 'Pemerintah Kota Ternate', 'jp_nama': 'PPPK Tenaga Kesehatan', 'formasi_nm': 'KHUSUS', 'jabatan_nm': 'PERAWAT TERAMPIL', 'lokasi_nm': 'PEMERINTAH KOTA TERNATE                                                | DINAS KESEHATAN | PUSKESMAS KALUMPANG', 'jumlah_formasi': 1, 'disable': 0, 'gaji_min': '2858800', 'gaji_max': '3647900', 'jumlah_ms': 0}
{'formasi_id': '249589ff-1135-4509-99c6-b98237e2dbc0', 'ins_nm': 'Pemerintah Kota Ternate', 'jp_nama': 'PPPK Tenaga Kesehatan', 'formasi_nm': 'KHUSUS', 'jabatan_nm': 'PERAWAT TERAMPIL', 'lokasi_nm': 'PEMERINTAH KOTA TERNATE                                                | DINAS KESEHATAN | PUSKESMAS BAHARI BERKESAN', 'jumlah_formasi': 1, 'disable': 0, 'gaji_min': '2858800', 'gaji_max': '3647900', 'jumlah_ms': 0}
